fips,diabetes,inactivity,mental_health,obesity,smoking
48163,15.9,39.05,17.75,41.0,15.35
48165,12.05,32.15,19.85,36.3,16.55
48167,11.55,25.1,16.95,33.9,12.3
48169,14.7,35.95,18.3,39.9,16.9
48171,11.55,24.35,15.75,33.25,11.5
48173,10.4,23.0,15.6,33.8,10.7
48175,13.6,29.25,17.35,37.05,14.45
48177,14.85,35.25,18.45,39.6,15.95
48179,13.15,31.2,18.75,38.5,16.45
48181,11.55,26.9,18.35,33.9,14.5
48183,12.9,28.9,19.15,37.0,15.5
48185,13.35,29.55,18.35,37.1,15.8
48187,12.2,25.65,16.65,34.55,12.5
48189,15.3,36.1,18.4,39.2,15.9
48191,15.55,33.45,18.3,39.55,15.95
48193,12.8,28.7,18.15,36.35,15.65
48195,12.95,30.75,17.5,37.1,13.85
48197,13.55,30.25,18.75,37.8,16.15
48199,11.4,26.25,19.15,33.85,15.65
48201,13.2,26.85,16.45,37.2,12.65
48203,12.85,29.1,19.1,39.0,15.45
48205,11.4,26.35,16.6,34.4,13.4
48207,13.6,31.35,18.4,36.75,16.55
48209,10.5,23.5,16.75,34.9,11.0
48211,10.65,24.9,16.5,32.95,11.9
48213,12.9,29.2,18.9,35.5,16.35
48215,17.55,37.75,18.1,44.6,13.55
48217,12.85,29.7,18.55,36.95,15.45
48219,13.5,31.8,18.05,36.25,14.6
48221,10.85,23.7,16.6,33.3,12.2
48223,12.3,29.0,18.85,37.6,15.7
48225,15.15,32.7,19.1,38.2,18.0
48227,13.4,32.0,18.1,38.3,15.0
48229,15.85,39.3,19.0,41.05,18.7
48231,11.75,27.85,18.75,36.8,15.3
48233,11.95,27.7,18.45,35.15,14.9
48235,11.85,25.75,17.05,35.05,12.9
48237,12.6,29.95,19.3,37.85,17.6
48239,13.4,30.95,18.25,37.9,15.25
48241,14.6,32.55,20.4,41.15,19.2
48243,17.15,32.1,16.5,37.95,14.65
48245,14.9,31.6,18.9,41.25,16.15
48247,21.5,47.15,18.4,45.2,17.7
48249,17.1,39.8,17.55,40.7,14.75
48251,11.45,26.85,18.2,33.25,14.35
48253,12.95,30.7,18.45,38.75,17.2
48255,14.2,34.3,17.95,39.1,16.1
48257,11.35,27.45,18.15,37.8,13.85
48259,9.95,20.55,15.05,34.2,10.0
48261,16.7,39.1,17.5,37.9,15.3
48263,11.1,23.8,16.25,32.8,11.8
48265,12.75,26.85,16.65,34.85,12.9
48267,14.15,30.1,17.7,37.15,15.3
48269,14.5,30.8,18.6,37.8,17.65
48271,14.5,31.25,16.1,37.6,12.7
48273,14.7,34.65,17.7,38.55,13.0
48275,14.05,31.5,18.35,37.9,15.8
48277,13.1,29.45,19.7,38.6,16.95
48279,15.45,35.4,18.1,40.2,15.4
48281,12.5,26.95,18.15,34.95,14.25
48283,16.05,40.35,18.2,39.85,16.15
48285,12.85,28.55,18.0,36.55,14.75
48287,13.9,31.15,18.6,39.7,16.5
48289,13.35,29.4,18.6,36.3,16.2
48291,13.85,34.65,20.05,40.05,17.8
48293,14.6,32.0,18.9,39.8,16.8
48295,13.45,29.9,17.45,36.8,14.6
48297,15.2,34.35,18.3,39.9,17.0
48299,12.9,26.3,16.35,36.25,13.1
48303,11.7,28.1,17.95,36.25,13.15
48305,14.3,32.05,18.45,38.55,15.95
48307,13.7,31.1,18.05,36.55,15.4
48309,12.35,28.0,18.45,35.45,14.0
48311,15.95,34.35,18.0,38.85,16.3
48313,13.0,31.5,18.95,37.55,16.65
48315,15.45,31.55,19.4,39.1,18.1
48317,11.8,29.3,17.9,35.8,13.9
48319,12.15,25.35,15.7,33.9,11.95
48321,15.15,33.25,18.0,39.45,15.4
48323,17.95,41.95,17.9,44.25,14.5
48325,13.4,30.05,16.45,39.55,12.65
48327,14.85,31.65,16.95,37.05,14.5
48329,11.1,26.8,17.0,35.85,11.95
48331,13.4,30.3,18.15,37.2,15.5
48333,12.0,25.6,16.85,33.3,13.2
48335,13.4,32.0,18.25,38.75,16.35
48337,11.95,27.5,18.85,35.0,15.9
48339,10.9,23.3,16.6,31.6,11.7
48341,14.8,35.95,18.4,39.05,15.75
48343,14.2,30.65,19.45,39.05,16.95
48345,12.6,27.55,17.6,35.5,14.8
48347,13.1,30.15,19.8,34.3,15.75
48349,14.4,32.6,19.3,38.3,16.85
48351,16.35,35.85,21.55,42.7,22.55
48353,15.25,35.15,19.2,40.65,17.5
48355,15.15,31.55,16.75,39.85,13.25
48357,13.8,33.45,18.1,39.4,15.05
48359,12.3,28.0,18.45,35.7,15.1
48361,11.65,27.15,19.4,38.3,15.75
48363,13.0,29.95,19.1,39.4,16.5
48365,12.55,28.0,18.85,37.45,15.8
48367,9.95,23.0,17.35,35.25,12.8
48369,14.25,33.5,17.0,37.2,13.55
48371,16.25,37.35,17.45,40.05,15.75
48373,13.95,31.75,19.5,38.75,18.6
48375,14.85,34.75,19.35,41.9,17.4
48377,20.0,42.35,17.25,41.75,15.4
48379,12.2,26.4,17.85,35.7,14.75
48381,10.4,23.35,17.4,35.25,12.1
48383,14.1,32.95,16.55,38.9,13.0
48385,15.45,33.05,18.2,38.25,16.7
48387,14.7,31.15,19.55,38.6,17.95
48389,17.55,41.55,17.9,40.85,15.75
48391,15.8,34.95,17.85,39.9,15.25
48393,10.25,22.75,17.1,33.75,12.55
48395,13.85,30.6,18.5,37.95,15.85
48397,9.05,20.25,15.7,34.75,9.85
48399,13.25,30.2,17.6,36.0,14.5
48401,13.05,29.4,18.8,37.5,16.2
48403,13.85,28.95,18.6,35.65,16.75
48405,18.05,37.6,21.1,43.7,22.35
48407,14.55,31.45,19.4,39.05,17.75
48409,14.65,34.3,17.8,41.3,14.45
48411,13.1,30.35,17.95,36.4,15.5
48413,13.35,29.9,16.3,36.2,12.45
48415,13.0,30.75,17.8,38.35,14.4
48417,10.9,23.3,17.05,33.8,12.65
48419,15.05,34.5,20.1,41.2,18.7
48421,12.05,28.1,16.6,35.55,12.45
48423,12.45,26.7,18.1,37.7,13.8
48425,11.05,24.95,17.3,34.1,13.35
48427,20.25,47.3,19.35,45.4,17.25
48429,12.8,29.4,18.3,36.65,15.95
48431,9.95,23.5,16.35,33.2,11.2
48433,13.65,30.65,18.0,36.25,15.55
48435,15.7,34.95,17.05,38.45,14.2
48437,16.05,36.7,18.95,40.95,17.95
48439,11.55,27.75,17.5,33.15,12.65
48441,11.25,26.3,18.35,35.0,13.4
48443,12.7,25.3,14.15,34.05,9.6
48445,15.75,37.05,18.85,40.95,16.9
48447,13.2,28.45,18.0,35.9,15.4
48449,14.8,34.8,19.05,38.7,16.7
48451,12.4,28.8,17.65,37.15,13.05
48453,9.25,20.1,15.7,30.25,9.4
48455,14.1,30.4,19.1,37.75,17.1
48457,14.0,32.35,20.05,39.05,19.8
48459,12.65,28.9,19.65,37.45,16.7
48461,15.7,36.7,18.9,41.05,16.8
48463,15.15,34.3,17.25,40.55,13.45
48465,15.65,36.55,17.15,38.3,13.35
48467,12.05,27.85,18.95,35.95,15.75
48469,13.7,31.25,17.8,37.4,14.05
48471,13.55,30.1,19.25,39.95,16.7
48473,11.65,27.6,18.45,37.6,12.9
48475,13.95,33.75,18.05,37.7,14.6
48477,11.95,25.85,17.2,36.35,12.55
48479,16.45,39.6,17.0,42.45,12.9
48481,13.95,31.6,17.85,40.25,14.45
48483,13.25,30.0,18.7,37.25,16.15
48485,11.85,27.0,18.7,35.75,14.95
48487,15.35,35.25,19.8,39.75,18.4
48489,18.9,44.3,18.35,43.8,16.9
48491,9.65,22.45,15.55,32.35,9.75
48493,12.05,26.1,16.5,35.1,12.35
48495,13.7,33.1,17.5,37.55,14.05
48497,11.1,26.25,18.3,33.95,14.7
48499,12.6,27.4,18.0,34.55,15.25
48501,13.25,32.15,17.35,37.9,13.1
48503,12.1,27.7,18.05,37.2,14.7
48505,20.45,47.1,18.9,44.1,17.45
48507,22.0,48.3,19.35,47.85,18.35
49001,9.35,19.2,17.15,28.75,9.5
49003,9.1,19.4,18.0,32.65,9.85
49005,8.65,16.2,17.2,29.1,8.6
49007,11.8,21.5,18.45,35.05,12.1
49009,11.45,21.65,17.1,32.95,11.2
49011,8.3,17.1,17.1,32.7,7.4
49013,10.6,23.95,18.85,31.6,11.8
49015,10.3,19.7,17.9,30.65,11.15
49017,10.25,18.8,16.35,28.75,9.55
49019,10.25,19.65,17.05,28.25,10.3
49021,9.55,18.6,18.25,36.1,10.35
49023,8.95,18.7,18.3,32.75,10.45
49025,10.35,18.7,16.5,33.35,9.5
49027,10.95,22.9,17.7,34.3,11.0
49029,7.8,15.0,15.85,25.05,7.65
49031,13.1,24.85,18.5,33.5,12.85
49033,10.5,18.75,17.3,32.85,10.3
49035,8.6,18.75,17.35,29.9,8.25
49037,14.55,24.85,20.9,34.3,15.95
49039,10.35,20.7,18.55,29.7,11.55
49041,9.8,20.7,18.1,36.5,10.5
49043,7.95,14.0,14.05,19.55,6.55
49045,9.15,21.05,17.05,37.45,9.4
49047,10.35,21.35,18.75,35.45,12.55
49049,7.85,14.9,16.4,30.65,6.7
49051,7.9,16.65,14.8,24.2,7.3
49053,9.75,16.4,16.3,33.6,8.35
49055,11.5,21.3,17.7,34.25,10.9
49057,8.95,20.4,18.55,34.75,9.15
50001,7.35,17.45,15.8,27.7,10.3
50003,8.65,19.15,17.2,30.65,12.25
50005,8.9,23.15,18.05,31.2,13.9
50007,6.4,14.1,16.0,23.15,8.85
50009,10.55,25.6,18.35,34.15,16.65
50011,8.75,20.9,17.65,36.65,13.0
50013,8.3,17.9,16.05,30.3,11.35
50015,7.55,18.85,16.3,29.05,11.95
50017,8.45,21.4,16.45,32.45,12.25
50019,9.4,22.6,18.05,33.1,14.1
50021,8.95,21.3,17.4,35.5,13.2
50023,8.0,17.7,16.25,27.1,11.65
50025,8.5,18.95,16.8,25.95,12.45
50027,8.2,18.65,15.95,28.75,11.3
51001,15.8,32.2,18.15,40.15,16.8
51003,9.45,19.0,14.75,28.6,9.3
51005,13.05,27.05,18.8,39.05,17.05
51007,14.7,29.25,18.95,39.05,17.85
51009,13.45,28.05,18.4,39.45,15.95
51011,13.25,27.35,18.35,38.85,16.0
51013,8.25,14.95,13.2,25.25,7.0
51015,11.75,24.75,17.8,40.8,14.75
51017,15.5,31.3,19.45,38.75,19.8
51019,11.8,25.45,16.95,36.8,13.4
51021,12.15,25.4,17.8,36.35,16.2
51023,11.25,22.9,16.8,34.95,13.2
51025,16.65,33.1,18.9,43.55,18.25
51027,15.3,33.1,20.8,38.85,21.9
51029,15.1,30.05,18.85,43.35,18.45
51031,12.75,26.1,18.05,35.6,15.55
51033,13.0,27.35,17.9,41.6,15.15
51035,13.7,29.1,19.2,41.35,18.25
51036,16.55,30.35,18.15,41.85,16.85
51037,16.3,32.25,19.8,42.55,19.5
51041,11.6,22.25,16.5,36.25,11.45
51043,10.65,21.95,15.9,32.7,11.8
51045,12.25,25.3,18.0,36.35,15.85
51047,11.85,25.4,17.25,38.35,13.75
51049,14.1,27.45,18.25,39.45,15.65
51051,14.75,32.6,20.6,39.05,20.95
51053,13.25,27.1,18.1,40.4,14.65
51057,15.75,30.05,18.9,42.55,17.15
51059,10.1,19.15,12.45,23.9,8.05
51061,10.55,20.65,15.9,32.55,11.5
51063,11.7,25.05,17.5,32.6,15.25
51065,11.25,22.15,16.8,38.95,12.55
51067,13.05,26.2,17.8,34.85,15.35
51069,10.7,23.5,16.75,37.4,13.0
51071,12.2,26.0,18.5,36.05,16.2
51073,11.35,22.95,17.1,35.6,13.55
51075,10.45,19.9,14.85,32.9,10.3
51077,15.3,32.6,19.5,41.15,20.15
51079,11.55,25.15,17.4,37.65,14.25
51081,16.35,31.25,18.65,45.1,19.1
51083,16.8,32.3,19.25,40.4,18.95
51085,10.45,20.75,15.7,32.8,11.85
51087,11.55,21.0,15.85,32.65,11.4
51089,15.7,31.75,19.35,42.05,18.25
51091,12.3,23.7,16.0,33.2,13.45
51093,12.3,23.2,16.85,36.35,13.25
51095,10.8,20.05,15.0,32.3,10.0
51097,14.8,28.6,18.35,40.5,16.6
51099,10.95,22.8,17.0,35.8,13.0
51101,11.25,23.3,17.65,34.6,13.75
51103,14.85,27.2,16.3,35.8,14.15
51105,15.45,32.9,20.4,42.25,21.45
51107,9.2,18.85,13.15,27.7,8.2
51109,12.5,24.55,17.5,36.4,14.9
51111,16.8,32.45,19.0,45.95,19.1
51113,11.95,24.6,17.45,37.75,14.35
51115,12.65,24.45,16.65,35.2,13.6
51117,16.1,29.95,18.05,41.35,16.75
51119,13.65,25.4,16.35,38.05,13.7
51121,10.3,22.25,18.1,29.7,13.0
51125,13.15,25.85,16.7,35.2,14.05
51127,10.9,21.0,16.35,34.75,12.2
51131,15.7,29.7,17.05,39.8,14.85
51133,13.8,24.5,15.65,36.6,12.6
51135,15.6,30.3,18.8,43.45,18.1
51137,11.55,24.15,17.4,37.0,13.8
51139,12.4,28.0,18.95,34.5,17.25
51141,13.9,28.7,18.75,39.85,17.55
51143,15.25,31.95,18.7,41.6,18.45
51145,10.75,21.75,16.65,35.95,12.7
51147,13.9,28.5,20.25,39.25,16.0
51149,11.9,25.35,18.15,39.05,14.25
51153,11.1,23.05,15.0,34.0,11.0
51155,12.45,26.85,18.4,35.6,15.95
51157,12.4,23.9,16.5,35.2,13.85
51159,13.9,29.15,18.1,37.25,17.55
51161,10.75,21.9,16.6,34.4,12.1
51163,12.05,24.65,17.2,34.15,14.2
51165,11.2,25.25,17.7,33.3,14.2
51167,13.75,30.05,19.8,39.45,19.25
51169,14.25,30.05,19.7,38.3,19.0
51171,12.55,27.85,18.35,36.25,16.15
51173,13.6,29.55,19.75,38.05,18.55
51175,14.0,26.15,17.7,38.15,15.1
51177,11.85,24.25,16.75,40.15,12.75
51179,10.45,22.05,15.85,35.45,10.9
51181,14.85,27.85,17.25,39.7,14.65
51183,15.3,30.4,18.2,45.6,17.35
51185,14.15,29.95,19.75,40.45,18.45
51187,11.7,25.2,18.1,37.85,15.0
51191,12.05,25.85,17.6,38.35,15.15
51193,15.75,31.65,18.3,41.1,17.5
51195,13.9,30.8,20.4,43.5,19.65
51197,12.65,27.15,18.95,38.6,16.85
51199,10.25,18.75,15.0,31.5,10.05
51510,9.85,19.45,14.45,31.6,8.8
51520,13.3,28.6,19.2,39.25,17.5
51530,12.4,27.65,20.05,38.0,16.8
51540,10.95,22.5,17.1,34.1,11.7
51550,12.2,22.45,16.75,39.85,12.45
51570,11.4,24.55,17.15,37.55,12.95
51580,15.0,32.0,20.55,40.7,20.2
51590,18.25,34.8,20.05,42.0,19.55
51595,18.3,35.55,19.9,44.65,18.95
51600,10.65,20.55,14.0,31.7,9.2
51610,8.35,15.55,12.7,28.85,6.7
51620,16.6,31.95,19.35,44.0,17.15
51630,10.9,23.5,17.85,40.5,12.25
51640,15.1,32.45,20.35,39.4,19.35
51650,14.4,26.25,18.3,40.6,14.35
51660,12.05,27.75,19.9,36.55,14.75
51670,16.9,35.25,21.05,45.85,20.4
51678,9.15,21.15,18.65,32.4,11.2
51680,11.75,24.45,19.1,38.4,13.6
51683,11.9,26.3,15.75,35.55,11.85
51685,13.85,30.9,16.6,38.3,13.65
51690,17.25,33.45,20.05,44.8,19.2
51700,13.4,28.2,18.1,41.15,14.4
51710,13.15,26.6,18.5,40.95,14.15
51720,14.0,30.75,20.7,40.75,19.95
51730,18.1,33.7,20.0,46.6,17.1
51735,9.9,19.85,15.8,33.05,11.25
51740,15.35,29.85,19.55,40.9,16.55
51750,11.45,26.9,22.05,37.45,16.25
51760,13.2,25.65,18.0,38.0,14.4
51770,14.15,29.45,18.6,41.95,16.6
51775,11.2,23.6,17.7,35.7,13.45
51790,11.8,24.45,17.8,36.5,13.7
51800,12.9,25.55,17.25,42.25,13.15
51810,11.75,22.0,16.55,36.65,11.95
51820,12.3,26.85,18.25,38.6,15.3
51830,10.35,22.25,18.4,34.15,11.4
51840,13.55,28.7,18.6,37.95,15.9
53001,13.2,29.95,18.3,37.95,14.25
53003,10.95,20.55,18.35,35.4,13.6
53005,9.9,20.35,16.45,36.25,10.45
53007,9.7,20.05,16.8,29.25,11.55
53009,10.15,19.1,16.7,31.15,12.25
53011,9.0,19.45,18.6,35.15,11.0
53013,10.45,19.55,17.2,32.55,12.25
53015,10.35,21.9,19.45,40.4,13.55
53017,10.25,22.65,17.05,35.95,11.85
53019,12.75,23.75,19.1,40.1,16.35
53021,11.05,25.2,17.6,35.3,12.15
53023,9.9,18.8,16.7,30.95,11.65
53025,11.15,25.25,18.0,38.95,12.8
53027,12.05,23.0,19.45,36.9,15.2
53029,8.95,15.4,15.8,31.55,9.85
53031,10.55,16.05,15.4,28.9,10.0
53033,7.25,13.85,14.7,22.5,7.15
53035,9.05,16.35,16.5,31.9,10.55
53037,9.3,19.4,18.25,35.5,11.65
53039,10.2,19.6,17.2,32.8,12.25
53041,10.85,21.7,18.6,38.9,14.55
53043,10.0,19.5,17.1,37.7,12.0
53045,10.7,20.6,17.95,35.85,13.15
53047,11.85,24.05,18.2,32.65,15.65
53049,12.4,20.9,17.8,36.4,13.45
53051,11.3,21.95,18.25,38.75,13.8
53053,10.25,18.85,18.3,36.85,11.6
53055,8.95,14.7,14.65,24.75,9.2
53057,9.65,18.95,16.6,33.1,11.55
53059,9.7,18.35,17.3,32.55,12.1
53061,8.7,17.6,16.0,30.35,9.95
53063,9.65,19.0,17.85,34.75,11.85
53065,10.85,20.6,17.25,34.2,14.25
53067,9.6,16.8,17.4,31.15,10.25
53069,12.2,20.35,17.8,39.25,13.8
53071,9.9,19.3,17.25,34.75,11.5
53073,8.35,16.65,18.2,26.9,11.2
53075,8.65,17.75,19.95,30.7,11.4
53077,12.5,27.8,18.0,39.95,13.05
54001,15.35,35.45,23.5,43.55,21.95
54003,12.75,30.75,22.0,38.4,17.3
54005,15.2,35.7,22.85,46.45,22.15
54007,16.75,37.05,23.4,41.4,24.5
54009,13.6,28.75,20.7,40.15,17.4
54011,14.05,30.75,22.4,44.9,18.6
54013,18.1,39.5,23.95,40.6,26.6
54015,16.5,37.85,23.65,41.75,24.55
54017,14.8,33.6,22.05,41.0,21.8
54019,15.85,34.65,23.05,40.4,21.95
54021,15.0,34.5,21.7,43.35,21.1
54023,14.4,32.3,21.45,43.25,19.7
54025,15.1,33.7,22.2,40.3,21.1
54027,14.65,32.55,21.5,39.0,20.5
54029,14.55,30.95,21.45,43.95,18.95
54031,16.6,34.9,22.35,41.7,21.85
54033,14.1,29.5,21.2,40.15,19.0
54035,15.3,33.35,21.7,42.65,19.9
54037,12.3,25.85,19.25,38.1,15.1
54039,14.0,31.35,21.95,40.3,19.25
54041,15.15,33.65,22.65,40.1,21.4
54043,16.45,35.1,23.7,45.4,24.85
54045,16.2,38.2,24.25,44.85,24.3
54047,19.5,43.8,24.9,46.15,29.0
54049,13.65,29.25,22.05,42.55,18.3
54051,14.4,32.05,21.75,37.4,20.75
54053,15.1,35.45,22.8,41.25,22.2
54055,15.4,33.95,22.4,40.9,21.6
54057,13.45,29.85,20.75,39.35,17.9
54059,18.1,42.75,25.35,43.25,27.8
54061,11.45,23.6,20.45,33.05,14.75
54063,15.5,34.2,21.9,41.15,21.0
54065,14.5,32.0,21.25,39.0,19.65
54067,14.7,33.75,22.1,40.45,21.0
54069,13.5,28.95,21.1,39.8,16.8
54071,15.4,32.75,21.15,36.65,19.9
54073,13.55,32.1,21.65,43.75,19.8
54075,16.45,36.2,22.3,40.6,22.7
54077,13.95,31.05,22.0,37.5,20.7
54079,12.7,27.75,20.5,38.05,16.4
54081,15.95,35.5,23.3,43.1,20.8
54083,14.35,32.4,21.75,46.05,20.4
54085,15.6,36.9,22.9,42.65,23.5
54087,16.95,38.25,23.25,41.45,24.25
54089,16.85,37.4,23.15,39.8,23.0
54091,14.25,33.6,22.05,41.8,20.65
54093,14.4,31.65,20.7,39.15,18.8
54095,15.2,33.35,21.9,42.65,20.55
54097,14.9,34.1,22.6,36.85,21.5
54099,15.0,34.5,22.95,42.6,21.9
54101,16.8,39.55,23.35,42.75,24.55
54103,14.75,35.55,22.6,42.4,21.05
54105,15.7,34.55,22.4,42.6,21.65
54107,14.8,32.05,21.85,43.45,19.2
54109,16.5,38.65,23.7,44.35,24.9
55001,13.95,32.0,16.45,40.3,17.9
55003,12.35,30.6,17.5,41.3,17.65
55005,11.5,28.45,16.65,38.3,15.7
55007,11.55,25.7,15.5,39.0,13.65
55009,9.9,26.75,15.85,41.1,13.5
55011,11.1,28.7,16.35,39.5,15.2
55013,12.75,30.05,16.3,38.9,16.55
55015,9.4,24.75,15.65,33.05,12.85
55017,10.55,27.4,16.5,41.55,15.7
55019,11.35,32.75,17.7,38.0,18.6
55021,10.15,25.4,16.15,33.4,14.4
55023,11.95,28.8,17.0,37.5,16.8
55025,8.15,20.65,14.75,32.9,10.1
55027,10.25,27.7,16.6,42.65,14.95
55029,10.8,25.45,14.5,36.7,12.3
55031,10.55,26.5,16.75,40.95,14.5
55033,9.6,26.75,16.8,39.75,14.45
55035,9.15,24.45,16.9,30.7,13.2
55037,11.75,27.65,15.65,37.15,14.7
55039,10.4,28.4,16.3,43.8,15.0
55041,14.35,33.85,18.95,45.9,20.25
55043,10.9,30.95,17.65,41.8,15.75
55045,10.0,25.6,15.85,40.1,13.7
55047,11.9,31.0,16.9,40.4,16.25
55049,9.95,27.4,15.95,38.45,13.85
55051,12.2,28.5,15.9,34.65,15.2
55053,12.0,30.45,17.45,40.3,17.9
55055,9.8,27.2,16.0,40.8,13.6
55057,12.55,31.1,17.35,41.9,18.65
55059,10.7,27.0,16.35,40.1,14.6
55061,10.65,27.25,15.95,41.2,14.9
55063,9.7,25.05,16.55,38.25,13.2
55065,11.15,29.7,17.25,41.9,16.1
55067,12.05,31.55,17.1,37.1,17.55
55069,11.3,28.9,16.9,42.45,16.15
55071,10.7,29.2,15.8,39.0,15.1
55073,9.85,27.15,15.45,36.15,14.4
55075,11.9,28.85,16.5,37.7,16.35
55077,12.35,31.35,16.7,43.2,17.2
55078,16.75,36.3,20.0,45.4,23.65
55079,12.75,27.75,17.1,38.7,14.75
55081,11.6,31.25,17.4,44.2,17.1
55083,11.15,28.55,16.95,42.35,15.75
55085,11.55,25.35,15.95,35.05,14.35
55087,9.6,25.15,15.9,36.5,12.75
55089,8.95,21.3,14.25,30.35,10.5
55091,10.7,26.6,15.95,36.5,14.4
55093,9.35,24.6,16.0,33.75,13.45
55095,10.8,25.9,16.0,35.4,14.4
55097,9.15,24.5,16.45,35.8,13.4
55099,12.4,30.0,16.4,42.35,16.95
55101,11.45,30.65,15.85,42.25,14.75
55103,11.85,30.45,16.75,37.55,16.8
55105,11.3,29.0,16.5,41.8,14.8
55107,12.75,29.95,17.2,41.0,17.85
55109,8.85,23.6,15.05,35.9,12.5
55111,11.05,29.0,16.45,40.3,15.05
55113,12.8,29.8,16.5,34.25,17.7
55115,11.3,28.9,17.0,40.3,16.9
55117,10.4,28.3,16.05,36.5,13.85
55119,11.15,30.9,17.15,44.2,16.5
55121,11.05,28.2,16.65,41.2,15.9
55123,11.3,28.55,16.95,38.75,16.35
55125,11.35,27.0,15.35,38.35,14.6
55127,10.2,25.65,15.75,38.85,13.2
55129,12.05,29.3,16.2,35.35,15.9
55131,9.3,21.95,15.4,36.15,12.15
55133,9.35,20.3,13.55,33.25,10.35
55135,11.55,27.7,16.6,38.0,15.8
55137,12.3,30.6,16.5,39.6,16.7
55139,10.55,27.4,16.4,40.3,14.5
55141,11.15,27.15,16.6,39.95,15.7
56001,8.35,18.5,16.5,28.8,11.7
56003,11.2,27.1,16.8,33.85,15.9
56005,9.5,25.8,16.8,35.6,15.15
56007,11.8,29.85,16.4,38.45,15.65
56009,10.4,25.75,16.7,37.1,15.4
56011,9.95,23.45,15.85,32.35,13.6
56013,11.25,26.55,17.05,34.0,16.65
56015,11.0,26.1,15.85,37.15,14.35
56017,12.25,26.8,16.15,35.3,15.4
56019,11.2,27.05,15.9,35.6,15.0
56021,9.9,27.15,16.35,33.85,13.4
56023,10.15,23.75,15.8,35.1,14.1
56025,10.35,25.9,16.75,36.5,14.95
56027,11.4,29.05,17.6,36.45,16.45
56029,10.2,23.9,15.2,31.65,12.8
56031,11.55,27.9,16.55,35.9,15.4
56033,9.65,22.1,15.65,30.55,13.05
56035,9.8,23.3,15.1,33.1,12.75
56037,10.55,27.0,17.45,36.15,16.0
56039,7.85,18.0,13.0,23.75,9.1
56041,10.15,25.45,16.7,34.25,14.85
56043,12.0,29.05,16.25,33.35,15.65
56045,11.15,27.35,16.4,35.6,15.8
